tagID	tagValue	canonical_genre
3702	symphonic power metal	symphonic power metal
3704	symphonic	symphonic
3705	nordic metal	nordic metal
3706	true norwegian black metal	true norwegian black metal
3707	norwegian metal	norwegian metal
3709	braindance	braindance
3710	pozitive	pozitive
3711	brain massaging device	brain massaging device
3712	soft music	soft music
3713	notre dame de paris	notre dame de paris
3715	mixture rock	mixture rock
3716	nitre dame de paris	nitre dame de paris
3717	noise-rock	noise rock
3718	electro post rock	electro post rock
3719	musicle	musicle
3720	hardcore trance	hardcore trance
3721	psy	psy
3722	maybe post rock	maybe post rock
3723	xtc	xtc
3725	zajebiste	zajebiste
3726	super	super
3727	franek	franek
3728	franek kimono	franek kimono
3729	diffrent	diffrent
3730	super extra	super extra
3731	awsome lirycs	awsome lirycs
3732	the the	the the
3733	wilco	wilco
3734	northampton	northampton
3735	gomez	gomez
3736	the national	the national
3737	david bowie	david bowie
3738	cracker	cracker
3739	the replacements	the replacements
3741	calexico	calexico
3742	jim morrison	jim morrison
3743	camper van beethoven	camper van beethoven
3744	califone	califone
3745	the doors	the doors
3746	paul westerberg	paul westerberg
3747	mystics anonymous	mystics anonymous
3748	andrew bird	andrew bird
3749	nick cave	nick cave
3750	boredoms	boredoms
3751	ooioo	ooioo
3752	iron horse	iron horse
3753	matt pond pa	matt pond pa
3754	wye oak	wye oak
3755	score	score
3756	haunt	haunt
3757	ted leo	ted leo
3759	the shins	the shins
3760	archers of loaf	archers of loaf
3761	american football	american football
3762	john lurie	john lurie
3763	band of horses	band of horses
3764	the new pornographers	the new pornographers
3765	chuck norris approves	chuck norris approves
3766	johnny depp	johnny depp
3767	alan rickman	alan rickman
3768	peace	peace
3769	nemesea	nemesea
3770	nemesea lost inside	nemesea lost inside
3771	chanteur de cris	chanteur de cris
3772	punk musette	punk musette
3773	gospel brasil	gospel brasil
3774	anime soundtrack	anime soundtrack
3776	epic horns	epic horns
3777	real blues	real blues
3778	pissed off	pissed off
3779	novelty	novelty
3780	paigecore	paigecore
3781	female pop singer	female pop singer
3782	piano songs	piano songs
3784	simlish	simlish
3785	the sims 2: pets	the sims 2: pets
3786	twins	twins
3787	the sisterhood of traveling pants	the sisterhood of traveling pants
3788	piano song	piano song
3789	pop 90	pop 90
3791	indie british	indie british
3792	american trad rock	american trad rock
3793	plagiadora	plagiadora
3794	punk horror	punk horror
3795	fighter	fighter
3796	dirrty	dirrty
3797	ndw	ndw
3798	humppa	humppa
3799	megahumppa	megahumppa
3800	excessive12inch	excessive12inch
3801	omd	omd
3802	guitar greats	guitar greats
3803	early league	early league
3804	midge ure	midge ure
3805	rock-ballad	rock ballad
3806	pedobear does approve	pedobear does approve
3807	blue	blue
3808	splin	splin
3809	rockapops	rockapops
3810	jesus	jesus
3811	android	android
3812	bands	bands
3813	crow	crow
3814	philosophy	philosophy
3815	mood	mood
3816	tender	tender
3817	brazilian bands	brazilian bands
3818	sinewave	sinewave
3819	psicodelico	psicodelico
3820	loca	loca
3821	jackson 5	jackson 5
3822	avril	avril
3824	veronicas	veronicas
3825	jojo	jojo
3826	jonas brothers	jonas brothers
3827	aly aj	aly aj
3828	goddesses	goddesses
3829	straight up modern rock	straight up modern rock
3830	weirdness	weirdness
3832	sex rock	sex rock
3834	britrock	britrock
3835	falsetto	falsetto
3837	ritual music	ritual music
3838	southern fried rock	southern fried rock
3839	spoken word	spoken word
3840	prophets	prophets
3841	strings	strings
3842	dance beat rock	dance beat rock
3843	epic rock	epic rock
3844	mellow rock	mellow rock
3845	quiet	quiet
3846	creep	creep
3847	diante do trono	diante do trono
3848	megadeth	megadeth
3849	kerry	kerry
3850	'80s	'80s
3851	wyjebany w kosmos thrash	wyjebany w kosmos thrash
3852	nsbm	nsbm
3853	satan	satan
3854	mustaine	mustaine
3855	metallica death magnetic	metallica death magnetic
3856	horde	horde
3857	deep purple	deep purple
3858	acdc	acdc
3859	mexico city	mexico city
3860	89	89
3861	san diego	san diego
3862	musical orgasm	musical orgasm
3865	dm	dm
3866	hutch	hutch
3867	kurt	kurt
3870	sunday morning music	sunday morning music
3873	aly and aj	aly and aj
3874	singer-songwriters	singer-songwriters
3875	sisters	sisters
3876	78violet	78violet
3877	lindsay	lindsay
3878	lindsay lohan teen pop	lindsay lohan teen pop
3879	rock chileno	rock chileno
3880	opera rock	opera rock
3881	carey	carey
3882	tags	tags
3883	as	as
3884	a voz mais bela de todas	a voz mais bela de todas
3885	esmaga as outras cantoras atuais	esmaga as outras cantoras atuais
3886	a melhor de todas	a melhor de todas
3887	grande cantor	grande cantor
3888	eterno rei	eterno rei
3889	melhor da alemanha	melhor da alemanha
3890	legal	legal
3891	grandes	grandes
3892	melhor banda feminina	melhor banda feminina
3893	muito boa	muito boa
3894	strange in moscow	strange in moscow
3895	melhor musica	melhor musica
3896	melhor dos anos 80	melhor dos anos 80
3897	exid records	exid records
3898	spontanious	spontanious
3899	hardbass	hardbass
3900	disturb	disturb
3901	multigen	multigen
3902	av-hood	av-hood
3903	ultimate vampire song	ultimate vampire song
3904	sexy yes yes yes	sexy yes yes yes
3906	better than the a-side	better than the a-side
3907	reasons to get up in the morning	reasons to get up in the morning
3908	aphrodite	aphrodite
3909	goddess of pop	goddess of pop
3910	melhor banda do mundo	melhor banda do mundo
3911	hebrew	hebrew
3912	marry me	marry me
3913	i can imagine that song in a movie	i can imagine that song in a movie
3914	makes me feel sexy	makes me feel sexy
3915	i want to be independent listening to	i want to be independent listening to
3916	malaria anthem	malaria anthem
3917	rainha	rainha
3918	ringleader	ringleader
3919	hayzay	hayzay
3921	pure win	pure win
3922	xp8 ebm futurepop	xp8 ebm futurepop
3923	futureundergroundcyberkore	futureundergroundcyberkore
3924	bandas venezolanas	bandas venezolanas
3925	rocksteady	rocksteady
3926	psicodelia	psicodelia
3928	two tone	two-tone
3929	skinhead reggae	skinhead reggae
3930	ska rocksteady	ska rocksteady
3931	british reggae	british reggae
3932	venezuela	venezuela
3933	early reggae	early reggae
3934	j-ska	j-ska
3935	ska-jazz	ska-jazz
3936	rub-a-dub	rub-a-dub
3937	afrobeat	afrobeat
3938	ethiopian groove	ethiopian groove
3939	makossa	makossa
3940	mbalax	mbalax
3941	vudu	vudu
3942	zulu	zulu
3943	frobeat	frobeat
3944	juju-music	juju-music
3945	amazin voice soul to hot	amazin voice soul to hot
3946	psychedelic pop electronica	psychedelic pop electronica
3947	rap metal	rap metal
3948	desert rock	desert rock
3949	shoegazing	shoegazing
3950	proto punk	proto-punk
3951	really drunk	really drunk
3952	crabcore	crabcore
3953	specially addictive soundtrack	specially addictive soundtrack
3954	hamburger schule	hamburger schule
3956	pop legend	pop legend
3958	the next princess of pop	the next princess of pop
3959	mactonight fav	mactonight fav
3960	dancey	dancey
3961	poppy	poppy
3962	mactonight essential	mactonight essential
3963	spacey	spacey
3964	midtempo	midtempo
3966	essential	essential
3967	cuckoo	cuckoo
3968	oriental	oriental
3969	beat	beat
3970	lol	lol
3971	prune	prune
3972	long island	long island
3973	compressive rock	compressive rock
3974	the funeral drums	the funeral drums
3975	saw	saw
3976	apologetic	apologetic
3977	blue eyed soul	blue-eyed soul
3978	tripped out	tripped out
3979	uses the term gay as an insult unrelated to homosexuality and through this causes a significant amount of confusion	uses the term gay as an insult unrelated to homosexuality and through this causes a significant amount of confusion
3980	dark cabaret	dark cabaret
3981	deep-house	deep house
3982	balearic	balearic
3983	wonky	wonky
3984	nu-disco	nu-disco
3985	laptop folk	laptop folk
3986	home listening	home listening
3987	indie dance	indie dance
3988	narcotic house	narcotic house
3989	slow disco	slow disco
3990	western-africa psychedelia	western-africa psychedelia
3991	nigerian funk	nigerian funk
3992	dub-house	dub-house
3993	future soul	future soul
3994	dub-techno	dub-techno
3995	dial	dial
3996	hyperdub	hyperdub
3997	bassline	bassline
3998	tech-house	tech house
3999	eletronic	eletronic
4000	ryca	ryca
4001	poderosa	poderosa
4002	poder	poder
4003	xuxa	xuxa
4004	luxuosa	luxuosa
4005	rapido ricardo	rapido ricardo
4006	diva sambista	diva sambista
4007	heavymetal	heavymetal
4008	syphonic metal	syphonic metal
4009	fucking great	fucking great
4010	dave is dancing	dave is dancing
4011	dave gahan is showing striptease	dave gahan is showing striptease
4012	datura	datura
4013	electro rock	electro rock
4015	guitar hero 3	guitar hero 3
4016	painfull	painfull
4017	sob	sob
4018	violator	violator
4019	magical	magical
4021	space age drama	space age drama
4022	stoke-on-trent	stoke-on-trent
4023	stoke	stoke
4024	keele	keele
4025	jacobins	jacobins
4026	the jacobins	the jacobins
4027	keele university	keele university
4028	lp	lp
4031	slamming brutal death metal	slamming brutal death metal
4032	canadian rock	canadian rock
4033	guns n' roses	guns n' roses
4034	a day to remember	a day to remember
4035	strike	strike
4036	lolene	lolene
4037	the electrick hotel	the electrick hotel
4038	neon	neon
4039	rich	rich
4040	lionheart	lionheart
4041	hard-heavy rock	hard-heavy rock
4042	hard prog	hard prog
4043	heavy prog	heavy prog
4044	progressive rock related	progressive rock related
4045	pop/rock	pop/rock
4046	italian progressive rock	italian progressive rock
4047	italian symphonic prog	italian symphonic prog
4048	neo prog	neo-prog
4049	folk prog	folk prog
4050	aor	aor
4051	early heavy metal	early heavy metal
4052	brazilian music	brazilian music
4053	manguebeat	manguebeat
4054	timbaland knock	timbaland knock
4056	dels	dels
4057	sarah brightman	sarah brightman
4058	heavy nopal	heavy nopal
4059	question of honor	question of honor
4060	luna	luna
4061	astrrid hadad	astrrid hadad
4062	in the kingdom of darkness	in the kingdom of darkness
4063	wonderful world	wonderful world
4064	norah jones	norah jones
4065	harem	harem
4066	its a beutiful song	its a beutiful song
4068	rainy days	rainy days
4069	carole king	carole king
4070	xmas	xmas
4071	voices of angels	voices of angels
4072	levitation	levitation
4073	talented ladies	talented ladies
4074	galvao	galvao
4075	alternativerock	alternativerock
4076	popbritish	popbritish
4077	iconpop	iconpop
4078	pop/r&b	pop/r&b
4079	motown	motown
4080	popbrasil	popbrasil
4083	funk carioca	funk carioca
4084	we belong to the music	we belong to the music
4085	cyrus	cyrus
4086	lindsay lohan	lindsay lohan
4087	paris hilton	paris hilton
4088	satellite	satellite
4089	eurovision 2010	eurovision 2010
4090	inxs	inxs
4091	billy corgan	billy corgan
4092	smashing pumpkins	smashing pumpkins
4093	folk music	folk music
4094	devotional	devotional
4095	tatarcha	tatarcha
4096	nine inch nais	nine inch nais
4097	nin	nin
4098	kmfdm	kmfdm
4099	bronx	bronx
4100	spandau ballet	spandau ballet
4101	depeche mode related	depeche mode related
4102	4ad	4ad
4103	johnny	johnny
4104	cocteau twins related	cocteau twins related
4105	lottie	lottie
4106	personal faves	personal faves
4107	siouxsie-solo	siouxsie-solo
4108	fashion related	fashion related
4109	lenda	lenda
4110	legendaria	legendaria
4111	princessa do pop	princessa do pop
4112	full on	full on
4113	dance-punk	dance-punk
4114	spanish indie pop	spanish indie pop
4115	dominican	dominican
4116	latin rock	latin rock
4117	very kvlt	very kvlt
4118	killer drums	killer drums
4119	killer riffing	killer riffing
4120	norway	norway
4121	mexican black metal	mexican black metal
4122	norsk arysk metal	norsk arysk metal
4123	kvlt	kvlt
4124	greek metal	greek metal
4125	epic black metal	epic black metal
4126	swedish black metal	swedish black metal
4127	mexican metal	mexican metal
4128	usbm	usbm
4129	folk black metal	folk black metal
4130	death thrash metal	death thrash metal
4131	unglaublich	unglaublich
4132	andy bown	andy bown
4133	alan lancaster	alan lancaster
4134	john coghlan	john coghlan
4135	francis rossi	francis rossi
4136	rick parfitt	rick parfitt
4137	rhino edwards	rhino edwards
4138	jeff rich	jeff rich
4139	matt letley	matt letley
4140	australia	australia
4142	bill	bill
4143	comets	comets
4144	haley	haley
4145	serge gainsbourg	serge gainsbourg
4146	jane birkin	jane birkin
4147	psychadelic rock	psychadelic rock
4148	gilmour	gilmour
4149	roger	roger
4150	waters	waters
4151	mason	mason
4152	rick	rick
4153	wright	wright
4154	david	david
4155	syd	syd
4156	barrett	barrett
4157	voice	voice
4158	paris	paris
4159	7th floor	7th floor
4160	foo fighters	foo fighters
4161	van halen	van halen
4162	kiss	kiss
4163	steve vai	steve vai
4164	dickinson	dickinson
4165	british rock	british rock
4166	drum'n'bass	drum'n'bass
4167	black hoe recordings	black hoe recordings
4168	mystification	mystification
4169	albums i want to own	albums i want to own
4174	rhythm	rhythm
4179	bittersweet	bittersweet
4184	jangly	jangly
4207	armenian language	armenian language
4208	one hit wonder	one hit wonder
4209	september	september
4210	folk-pop	folk pop
4211	armenian	armenian
4212	armenian folk	armenian folk
4213	ethno-ballad	ethno-ballad
4214	chant	chant
4215	gregorian	gregorian
4216	concert	concert
4217	beauty	beauty
4218	director	director
4222	the richest singer	the richest singer
4223	bigdrums	bigdrums
4224	alt. rock	alt. rock
4225	fear	fear
4226	bowie	bowie
4228	earthling	earthling
4229	god is an american	god is an american
4230	static-x	static-x
4231	industrial nu metal	industrial nu metal
4232	agresive metal	agresive metal
4233	brit music	brit music
4234	atmospheric rnb	atmospheric rnb
4235	dixie chicks	dixie chicks
4236	anti-bush	anti-bush
4237	texas	texas
4238	anti-war	anti-war
4239	banjo	banjo
4240	fuck bush	fuck bush
4241	i miss you	i miss you
4242	songs i relate to	songs i relate to
4244	she kicks ass	she kicks ass
4245	heartache	heartache
4246	heart breaking	heart breaking
4247	december	december
4248	makes me want to cry	makes me want to cry
4249	queen of soul	queen of soul
4250	tim mcgraw and gwyneth paltrow	tim mcgraw and gwyneth paltrow
4251	miranda lambert	miranda lambert
4252	country women	country women
4253	rolling stone 500 greatest songs of all time	rolling stone 500 greatest songs of all time
4256	peace songs	peace songs
4257	girls kick ass	girls kick ass
4259	tunes for a brother	tunes for a brother
4260	voodoo women	voodoo women
4261	delta blues	delta blues
4262	gospel of shawn	gospel of shawn
4263	chicago blues	chicago blues
4264	blues fusion	blues fusion
4265	memphis blues	memphis blues
4266	new orleans funk	new orleans funk
4267	new orleans	new orleans
4268	texas blues	texas blues
4269	neo-gospel	neo-gospel
4270	revolutionary	revolutionary
4271	jazz guitar	jazz guitar
4272	outlaws and gypsys	outlaws and gypsys
4273	bebop	bebop
4274	cowboys	cowboys
4275	neo blues	neo blues
4276	southside of chicago	southside of chicago
4277	a brother and a friend	a brother and a friend
4278	curious about	curious about
4279	mad about	mad about
4282	hindi	hindi
4283	let's dance	let's dance
4284	work of art	work of art
4285	heaven creation	heaven creation
4286	strong	strong
4287	electrefing	electrefing
4288	divine	divine
4289	songs ive obsessed over	songs ive obsessed over
4291	london 1993	london 1993
4292	awful	awful
4293	1990 in at nutshell	1990 in at nutshell
4294	very dreamy	very dreamy
4295	medley	medley
4296	divo	divo
4297	rock latin	rock latin
4298	lloyd banks	lloyd banks
4299	cashis	cashis
4300	sexy songs	sexy songs
4301	officially shit	officially shit
4302	better than hard candy	better than hard candy
4304	cine	cine
4305	avril lavgne	avril lavgne
4306	restart	restart
4307	hc	hc
4308	emotional hardcore	emotional hardcore
4309	etno rock	etno rock
4310	duduk	duduk
4312	fave female singers	fave female singers
4313	strong voice	strong voice
